instance,algo,param_name,param_value,run_id,seed,objective
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,7,12351,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,8,12352,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,9,12353,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,10,12354,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,11,12355,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,12,12356,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,13,12357,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,14,12358,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,15,12359,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,16,12360,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,17,12361,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,18,12362,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,19,12363,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.8,20,12364,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,1,12345,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,2,12346,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,3,12347,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,4,12348,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,5,12349,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,6,12350,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,7,12351,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,8,12352,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,9,12353,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,10,12354,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,11,12355,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,12,12356,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,13,12357,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,14,12358,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,15,12359,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,16,12360,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,17,12361,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,18,12362,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,19,12363,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,0.9,20,12364,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,1,12345,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,2,12346,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,3,12347,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,4,12348,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,5,12349,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,6,12350,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,7,12351,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,8,12352,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,9,12353,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,10,12354,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,11,12355,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,12,12356,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,13,12357,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,14,12358,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,15,12359,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,16,12360,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,17,12361,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,18,12362,53.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,19,12363,54.0
instances\Ran\Ran 100 15.txt,GRC2,beta,1.0,20,12364,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,1,12345,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,2,12346,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,3,12347,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,4,12348,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,5,12349,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,6,12350,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,7,12351,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,8,12352,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,9,12353,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,10,12354,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,11,12355,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,12,12356,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,13,12357,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,14,12358,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,15,12359,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,16,12360,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,18,12362,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,19,12363,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.1,20,12364,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,1,12345,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,2,12346,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,3,12347,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,4,12348,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,5,12349,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,6,12350,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,7,12351,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,8,12352,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,9,12353,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,10,12354,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,11,12355,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,12,12356,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,13,12357,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,14,12358,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,15,12359,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,16,12360,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,17,12361,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,18,12362,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,19,12363,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.2,20,12364,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,1,12345,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,2,12346,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,3,12347,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,4,12348,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,5,12349,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,6,12350,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,7,12351,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,8,12352,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,9,12353,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,10,12354,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,11,12355,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,12,12356,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,13,12357,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,14,12358,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,15,12359,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,16,12360,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,17,12361,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,18,12362,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,19,12363,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.3,20,12364,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,1,12345,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,2,12346,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,3,12347,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,4,12348,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,5,12349,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,6,12350,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,7,12351,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,8,12352,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,9,12353,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,10,12354,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,11,12355,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,12,12356,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,13,12357,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,14,12358,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,15,12359,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,16,12360,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,17,12361,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,18,12362,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,19,12363,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.4,20,12364,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,1,12345,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,2,12346,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,3,12347,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,4,12348,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,5,12349,54.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,6,12350,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,7,12351,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,8,12352,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,9,12353,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,10,12354,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,11,12355,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,12,12356,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,13,12357,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,14,12358,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,15,12359,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,16,12360,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,18,12362,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,19,12363,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.5,20,12364,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,1,12345,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,2,12346,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,3,12347,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,4,12348,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,5,12349,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,6,12350,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,7,12351,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,8,12352,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,9,12353,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,10,12354,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,11,12355,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,12,12356,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,13,12357,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,14,12358,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,15,12359,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,16,12360,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,17,12361,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,18,12362,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,19,12363,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.6,20,12364,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,1,12345,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,2,12346,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,3,12347,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,4,12348,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,5,12349,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,6,12350,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,7,12351,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,8,12352,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,9,12353,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,10,12354,53.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,11,12355,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,12,12356,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,13,12357,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,14,12358,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,15,12359,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,16,12360,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,18,12362,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,19,12363,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.7,20,12364,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,1,12345,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,2,12346,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,3,12347,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,4,12348,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,5,12349,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,6,12350,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,7,12351,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,8,12352,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,9,12353,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,10,12354,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,11,12355,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,12,12356,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,13,12357,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,14,12358,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,15,12359,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,16,12360,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,17,12361,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,18,12362,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,19,12363,52.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.8,20,12364,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,1,12345,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,2,12346,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,3,12347,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,4,12348,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,5,12349,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,6,12350,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,7,12351,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,8,12352,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,9,12353,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,10,12354,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,11,12355,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,12,12356,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,13,12357,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,14,12358,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,15,12359,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,16,12360,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,17,12361,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,18,12362,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,19,12363,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,0.9,20,12364,51.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,1,12345,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,2,12346,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,3,12347,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,4,12348,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,5,12349,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,6,12350,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,7,12351,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,8,12352,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,9,12353,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,10,12354,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,11,12355,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,12,12356,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,13,12357,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,14,12358,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,15,12359,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,16,12360,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,17,12361,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,18,12362,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,19,12363,50.0
instances\Ran\Ran 100 16.txt,GRC,alpha,1.0,20,12364,50.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,1,12345,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,2,12346,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,3,12347,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,4,12348,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,5,12349,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,6,12350,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,7,12351,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,8,12352,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,9,12353,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,10,12354,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,11,12355,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,12,12356,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,13,12357,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,14,12358,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,15,12359,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,16,12360,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,18,12362,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,19,12363,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.1,20,12364,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,1,12345,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,2,12346,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,3,12347,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,4,12348,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,5,12349,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,6,12350,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,7,12351,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,8,12352,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,9,12353,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,10,12354,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,11,12355,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,12,12356,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,13,12357,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,14,12358,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,15,12359,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,16,12360,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,18,12362,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,19,12363,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.2,20,12364,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,1,12345,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,2,12346,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,3,12347,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,4,12348,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,5,12349,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,6,12350,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,7,12351,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,8,12352,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,9,12353,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,10,12354,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,11,12355,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,12,12356,51.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,13,12357,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,14,12358,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,15,12359,54.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,16,12360,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,18,12362,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,19,12363,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.3,20,12364,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,1,12345,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,2,12346,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,3,12347,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,4,12348,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,5,12349,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,6,12350,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,7,12351,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,8,12352,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,9,12353,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,10,12354,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,11,12355,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,12,12356,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,13,12357,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,14,12358,54.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,15,12359,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,16,12360,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,18,12362,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,19,12363,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.4,20,12364,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,1,12345,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,2,12346,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,3,12347,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,4,12348,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,5,12349,54.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,6,12350,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,7,12351,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,8,12352,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,9,12353,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,10,12354,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,11,12355,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,12,12356,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,13,12357,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,14,12358,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,15,12359,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,16,12360,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,17,12361,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,18,12362,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,19,12363,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.5,20,12364,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.6,1,12345,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.6,2,12346,52.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.6,3,12347,53.0
instances\Ran\Ran 100 16.txt,GRC2,beta,0.6,4,12348,52.0
